# /storage/gpfs_data/auger/fabiocon/2022oct/cal_m21_015487_2022-10-23.01-53.root
#eventId pulseBegin pulseEnd pulseLength type
1228 280 332 52 -1
1229 274 326 52 -1
1230 280 332 52 -1
1231 278 330 52 -1
1232 280 332 52 -1
1233 277 329 52 -1
1234 274 326 52 -1
1235 279 331 52 -1
1236 277 329 52 -1
1237 278 330 52 -1
1238 278 330 52 -1
1239 275 327 52 -1
1240 274 326 52 -1
1241 278 330 52 -1
1242 279 331 52 -1
1243 276 327 51 -1
1244 272 324 52 -1
1245 280 332 52 -1
1246 250 350 100 0
1247 250 350 100 0
1248 274 326 52 -1
1249 273 325 52 -1
1250 278 330 52 -1
1251 274 326 52 -1
1252 277 329 52 -1
1253 271 323 52 -1
1254 271 323 52 -1
1255 280 332 52 -1
1256 277 329 52 -1
1257 278 330 52 -1
1258 275 327 52 -1
1259 277 329 52 -1
1260 276 328 52 -1
1261 274 326 52 -1
1262 281 333 52 -1
1263 272 324 52 -1
1264 273 325 52 -1
1265 274 326 52 -1
1266 277 329 52 -1
1267 271 323 52 -1
1268 278 330 52 -1
1269 278 330 52 -1
1270 273 325 52 -1
1271 272 324 52 -1
1272 273 325 52 -1
1273 273 325 52 -1
1274 274 326 52 -1
1275 281 333 52 -1
1276 281 333 52 -1
1277 279 331 52 -1
1278 277 329 52 -1
1279 277 329 52 -1
1280 275 327 52 -1
1281 280 332 52 -1
1282 276 328 52 -1
1283 272 324 52 -1
1284 281 333 52 -1
1285 250 350 100 0
1286 250 350 100 0
1287 281 333 52 -1
1288 278 329 51 -1
1289 280 332 52 -1
1290 281 333 52 -1
1291 280 332 52 -1
1292 275 327 52 -1
1293 273 325 52 -1
1294 273 325 52 -1
1295 272 323 51 -1
1296 273 325 52 -1
1297 277 329 52 -1
1298 278 330 52 -1
1299 275 327 52 -1
1300 274 326 52 -1
1301 273 325 52 -1
1302 274 326 52 -1
1303 279 331 52 -1
1304 280 332 52 -1
1305 276 328 52 -1
1306 274 326 52 -1
1307 278 330 52 -1
1308 277 329 52 -1
1309 273 325 52 -1
1310 273 325 52 -1
1311 279 331 52 -1
1312 276 328 52 -1
1313 272 324 52 -1
1314 274 326 52 -1
1315 279 331 52 -1
1316 274 326 52 -1
1317 273 325 52 -1
1318 275 327 52 -1
1319 279 331 52 -1
1320 271 323 52 -1
1321 278 330 52 -1
1322 276 328 52 -1
1323 250 350 100 0
1324 250 350 100 0
1325 250 350 100 0
1326 275 327 52 -1
1327 281 333 52 -1
1328 274 326 52 -1
1329 272 324 52 -1
1330 279 331 52 -1
1331 277 329 52 -1
1332 281 333 52 -1
1333 274 325 51 -1
1334 273 325 52 -1
1335 275 327 52 -1
1336 280 332 52 -1
1337 279 331 52 -1
1338 275 327 52 -1
1339 279 331 52 -1
1340 272 324 52 -1
1341 279 331 52 -1
1342 276 328 52 -1
1343 275 327 52 -1
1344 281 333 52 -1
1345 272 324 52 -1
1346 274 326 52 -1
1347 280 332 52 -1
1348 280 332 52 -1
1349 273 325 52 -1
1350 272 324 52 -1
1351 280 332 52 -1
1352 273 325 52 -1
1353 274 326 52 -1
1354 278 330 52 -1
1355 279 331 52 -1
1356 274 326 52 -1
1357 273 325 52 -1
1358 277 329 52 -1
1359 272 324 52 -1
1360 280 332 52 -1
1361 250 350 100 0
1362 250 350 100 0
1363 250 350 100 0
1364 250 350 100 0
1365 280 332 52 -1
1366 277 329 52 -1
1367 275 327 52 -1
1368 278 330 52 -1
1369 276 328 52 -1
1370 280 332 52 -1
1371 281 333 52 -1
1372 273 325 52 -1
1373 276 328 52 -1
1374 277 329 52 -1
1375 274 326 52 -1
1376 274 326 52 -1
1377 273 325 52 -1
1378 280 332 52 -1
1379 279 331 52 -1
1380 278 330 52 -1
1381 277 329 52 -1
1382 278 330 52 -1
1383 273 325 52 -1
1384 277 329 52 -1
1385 281 333 52 -1
1386 278 330 52 -1
1387 280 332 52 -1
1388 277 329 52 -1
1389 278 330 52 -1
1390 273 325 52 -1
1391 275 327 52 -1
1392 280 332 52 -1
1393 277 329 52 -1
1394 276 328 52 -1
1395 278 330 52 -1
1396 272 324 52 -1
1397 272 324 52 -1
1398 274 326 52 -1
1399 250 350 100 0
1400 250 350 100 0
1401 250 350 100 0
1402 278 330 52 -1
1403 273 325 52 -1
1404 279 331 52 -1
1405 277 329 52 -1
1406 274 326 52 -1
1407 281 333 52 -1
1408 278 330 52 -1
1409 281 332 51 -1
1410 273 325 52 -1
1411 277 329 52 -1
1412 275 327 52 -1
1413 274 326 52 -1
1414 275 327 52 -1
1415 280 332 52 -1
1416 278 330 52 -1
1417 277 329 52 -1
1418 273 325 52 -1
1419 271 323 52 -1
1420 271 323 52 -1
1421 274 326 52 -1
1422 278 330 52 -1
1423 272 324 52 -1
1424 273 325 52 -1
1425 280 332 52 -1
1426 280 332 52 -1
1427 279 331 52 -1
1428 281 333 52 -1
1429 272 323 51 -1
1430 276 328 52 -1
1431 280 332 52 -1
1432 275 327 52 -1
1433 280 331 51 -1
1434 274 326 52 -1
1435 250 350 100 0
1436 250 350 100 0
1437 275 326 51 -1
1438 281 333 52 -1
1439 272 324 52 -1
1440 278 330 52 -1
1441 280 332 52 -1
1442 276 328 52 -1
1443 280 332 52 -1
1444 281 332 51 -1
1445 281 333 52 -1
1446 275 327 52 -1
1447 279 331 52 -1
1448 278 330 52 -1
1449 278 330 52 -1
1450 274 326 52 -1
1451 272 324 52 -1
1452 280 332 52 -1
1453 276 328 52 -1
1454 271 323 52 -1
1455 281 333 52 -1
1456 275 327 52 -1
1457 279 331 52 -1
1458 278 330 52 -1
1459 277 329 52 -1
1460 281 333 52 -1
1461 279 330 51 -1
1462 280 332 52 -1
1463 272 324 52 -1
1464 279 331 52 -1
1465 274 326 52 -1
1466 273 325 52 -1
1467 276 328 52 -1
1468 278 330 52 -1
1469 250 350 100 0
1470 250 350 100 0
1471 279 330 51 -1
1472 273 325 52 -1
1473 274 326 52 -1
1474 281 333 52 -1
1475 276 328 52 -1
1476 277 329 52 -1
1477 272 324 52 -1
1478 274 326 52 -1
1479 276 328 52 -1
1480 272 324 52 -1
1481 281 333 52 -1
1482 276 328 52 -1
1483 273 325 52 -1
1484 279 331 52 -1
1485 272 324 52 -1
1486 280 332 52 -1
1487 271 323 52 -1
1488 273 325 52 -1
1489 280 332 52 -1
1490 272 324 52 -1
1491 274 326 52 -1
1492 280 332 52 -1
1493 272 324 52 -1
1494 280 332 52 -1
1495 273 325 52 -1
1496 276 328 52 -1
1497 279 331 52 -1
1498 281 333 52 -1
1499 281 333 52 -1
1500 280 332 52 -1
1501 277 329 52 -1
1502 250 350 100 0
1503 250 350 100 0
1504 250 350 100 0
1505 281 332 51 -1
1506 278 330 52 -1
1507 276 328 52 -1
1508 280 332 52 -1
1509 272 324 52 -1
1510 280 332 52 -1
1511 272 324 52 -1
1512 281 333 52 -1
1513 273 325 52 -1
1514 276 328 52 -1
1515 273 325 52 -1
1516 275 327 52 -1
1517 273 325 52 -1
1518 280 332 52 -1
1519 274 326 52 -1
1520 276 328 52 -1
1521 274 326 52 -1
1522 271 323 52 -1
1523 280 332 52 -1
1524 271 323 52 -1
1525 273 325 52 -1
1526 278 330 52 -1
1527 275 327 52 -1
1528 276 328 52 -1
1529 279 331 52 -1
1530 275 327 52 -1
1531 272 324 52 -1
1532 275 327 52 -1
1533 250 350 100 0
1534 250 350 100 0
1535 250 350 100 0
1536 250 350 100 0
1537 279 331 52 -1
1538 275 327 52 -1
1539 279 331 52 -1
1540 279 331 52 -1
1541 279 331 52 -1
1542 272 324 52 -1
1543 272 324 52 -1
1544 280 332 52 -1
1545 280 332 52 -1
1546 272 324 52 -1
1547 278 330 52 -1
1548 272 324 52 -1
1549 278 330 52 -1
1550 278 330 52 -1
1551 277 329 52 -1
1552 274 326 52 -1
1553 275 327 52 -1
1554 277 329 52 -1
1555 274 326 52 -1
1556 281 333 52 -1
1557 281 333 52 -1
1558 275 327 52 -1
1559 275 327 52 -1
1560 274 326 52 -1
1561 272 324 52 -1
1562 277 329 52 -1
1563 272 324 52 -1
1564 250 350 100 0
1565 250 350 100 0
1566 250 350 100 0
1567 250 350 100 0
1568 281 333 52 -1
1569 281 333 52 -1
1570 272 324 52 -1
1571 273 325 52 -1
1572 275 327 52 -1
1573 272 324 52 -1
1574 273 325 52 -1
1575 276 328 52 -1
1576 276 328 52 -1
1577 280 332 52 -1
1578 274 326 52 -1
1579 275 327 52 -1
1580 278 330 52 -1
1581 279 331 52 -1
1582 274 326 52 -1
1583 272 324 52 -1
1584 281 333 52 -1
1585 281 333 52 -1
1586 277 329 52 -1
1587 273 325 52 -1
1588 272 324 52 -1
1589 278 330 52 -1
1590 272 324 52 -1
1591 277 329 52 -1
1592 250 350 100 0
1593 250 350 100 0
1594 250 350 100 0
1595 250 350 100 0
1596 281 333 52 -1
1597 276 327 51 -1
1598 281 333 52 -1
1599 276 328 52 -1
1600 280 332 52 -1
1601 273 325 52 -1
1602 278 330 52 -1
1603 275 327 52 -1
1604 279 331 52 -1
1605 274 326 52 -1
1606 280 332 52 -1
1607 277 329 52 -1
1608 276 328 52 -1
1609 278 330 52 -1
1610 278 330 52 -1
1611 275 327 52 -1
1612 274 326 52 -1
1613 274 326 52 -1
1614 281 333 52 -1
1615 276 328 52 -1
1616 279 331 52 -1
1617 280 332 52 -1
1618 275 332 57 -1
1619 250 350 100 0
1620 250 350 100 0
1621 250 350 100 0
1622 250 350 100 0
1623 272 328 56 -1
1624 272 324 52 -1
1625 280 332 52 -1
1626 275 327 52 -1
1627 279 331 52 -1
1628 278 330 52 -1
1629 277 329 52 -1
1630 272 324 52 -1
1631 279 331 52 -1
1632 275 327 52 -1
1633 281 333 52 -1
1634 272 324 52 -1
1635 277 329 52 -1
1636 279 331 52 -1
1637 279 331 52 -1
1638 279 331 52 -1
1639 273 325 52 -1
1640 279 331 52 -1
1641 274 326 52 -1
1642 280 332 52 -1
1643 250 350 100 0
1644 250 350 100 0
1645 250 350 100 0
1646 250 350 100 0
1647 250 350 100 0
1648 274 325 51 -1
1649 279 331 52 -1
1650 274 326 52 -1
1651 277 329 52 -1
1652 277 329 52 -1
1653 279 331 52 -1
1654 272 324 52 -1
1655 272 324 52 -1
1656 279 331 52 -1
1657 276 328 52 -1
1658 276 328 52 -1
1659 274 326 52 -1
1660 278 330 52 -1
1661 278 330 52 -1
1662 280 332 52 -1
1663 250 350 100 0
1664 250 350 100 0
1665 250 350 100 0
1666 250 350 100 0
1667 250 350 100 0
1668 250 350 100 0
1669 250 350 100 0
1670 279 331 52 -1
1671 272 324 52 -1
1672 279 331 52 -1
1673 279 331 52 -1
1674 279 331 52 -1
1675 272 324 52 -1
1676 274 326 52 -1
1677 280 332 52 -1
1678 273 325 52 -1
1679 274 326 52 -1
1680 250 350 100 0
1681 250 350 100 0
1682 250 350 100 0
1683 250 350 100 0
1684 250 350 100 0
1685 250 350 100 0
1686 250 350 100 0
1687 250 350 100 0
1688 273 324 51 -1
1689 280 332 52 -1
1690 272 325 53 -1
1691 281 333 52 -1
1692 250 350 100 0
1693 250 350 100 0
1694 250 350 100 0
1695 250 350 100 0
1696 250 350 100 0
1697 281 333 52 -1
1698 279 331 52 -1
1699 278 330 52 -1
1700 279 331 52 -1
1701 280 332 52 -1
1702 281 333 52 -1
1703 280 332 52 -1
1704 277 329 52 -1
1705 279 331 52 -1
1706 276 328 52 -1
